"","ssuid","monthly_childcare_expenditure","k_under2","k_3to5","k_6to10","METRO","reg_ratio","criminal_records","daycare_regulations","monthly_job_hrs","monthly_wage","monthly_earned_income","monthly_unearned_income","education","age","log_expenditure","H","F","d1","d2","d3"
"654",292136408127,543.214285714286,0,0,1,1,8,1,2,40,3372.5,4572.5,-4291.45833333333,11,41.8333333333333,6.29750387507814,1,1,0,0,0
"655",292136408232,0,1,0,0,1,8,1,2,0,0,0,0,13,30.25,0,0,0,1,0,0
"656",292136408925,434.571428571429,1,0,1,1,8,1,2,43.3333333333333,1698.91666666667,1748.91666666667,-1607.34027777778,16,34.75,6.07436032376392,1,1,0,0,0
"657",292136418388,0,1,0,0,1,8,1,2,31.3958333333333,705.5,705.5,-630.555555555556,12,26.75,0,1,0,0,1,0
"658",292136684127,173.828571428571,0,0,1,1,8,1,2,36.525,2306.66666666667,2306.66666666667,-2044.94444444444,12,37.3333333333333,5.15806959188977,1,1,0,0,0
"659",292136684318,651.857142857143,0,1,0,1,8,1,2,40,4136.66666666667,4136.66666666667,-3791.61111111111,18,31.4166666666667,6.47982543187209,1,1,0,0,0
"660",292136995160,0,1,0,0,1,8,1,2,0,0,0,0,13,24.9166666666667,0,0,0,1,0,0
"661",292136995195,0,0,1,1,1,8,1,2,0,0,0,0,7,32.5833333333333,0,0,0,1,0,0
"662",292136995451,0,0,1,0,1,8,1,2,48,4212.66666666667,4362.66666666667,-4011.61111111111,13,42.5,0,1,0,0,1,0
"663",292136995751,0,1,0,0,1,8,1,2,0,0,0,2.58333333333333,14,39.5833333333333,0,0,0,1,0,0
"664",292228276160,0,1,0,1,1,8,1,2,40,3760.16666666667,3760.16666666667,-3446.81944444444,18,37.9166666666667,0,1,0,0,1,0
"665",292228334751,0,0,0,1,1,8,1,2,30,0,0,146.215277777778,12,33.1666666666667,0,1,0,0,1,0
"666",292228344552,0,0,0,2,1,8,1,2,35.8333333333333,1782.08333333333,2207.08333333333,-2023.15972222222,12,31.25,0,1,0,0,1,0
"667",292228406018,0,0,1,0,1,8,1,1.16666666666667,0,0,0,0,12,35.5,0,0,0,1,0,0
"668",292228406189,86.9142857142857,0,0,1,1,8,1,2,25,1456.83333333333,1456.83333333333,-1335.43055555556,13,40.3333333333333,4.46492241132982,1,1,0,0,0
"669",292228408189,0,0,0,1,1,8,1,2,40,6936,6936,-6355.41666666667,12,46.0833333333333,0,1,0,0,1,0
"670",292228408318,0,0,0,2,0,8,1,2,40,5849.58333333333,5849.58333333333,-5333.78472222222,18,38.9166666666667,0,1,0,0,1,0
"671",292228408671,0,0,1,0,1,9,1,1.66666666666667,40,2433.33333333333,2433.33333333333,-2230.55555555556,13,46.0833333333333,0,1,0,0,1,0
"672",292228408784,217.285714285714,0,0,1,1,8,1,2,42.6666666666667,0,0,-27.9097222222222,14,34,5.38121314320398,1,1,0,0,0
"673",292228684160,0,0,1,1,1,8,1,2,40,3760.16666666667,3760.16666666667,-3442.73611111111,13,34.6666666666667,0,1,0,0,1,0
"674",292285034999,217.285714285714,0,0.5,1.5,1,8.16666666666667,1,1.91666666666667,6,206.5,206.5,-165.402777777778,12,43.0416666666667,5.38121314320398,0,1,1,0,1
"675",292285046451,0,2,0,0,1,8,1,2,3.75,138.5,138.5,-126.958333333333,12,34.1666666666667,0,0,0,1,0,0
"676",292285046935,0,1,1,0,1,8,1,2,0,0,0,0,16,28,0,0,0,1,0,0
"677",292285057692,0,0,1,0,0,6,1,1,40,4812.83333333333,4812.83333333333,-4348.84722222222,16,37.5,0,1,0,0,1,0
"678",292285057932,0,0,0,1,0,6,1,1,40,1670.91666666667,1670.91666666667,-1531.67361111111,12,35.3333333333333,0,1,0,0,1,0
"679",292285057994,0,1,0,1,0,6,1,1,33.3333333333333,3753.83333333333,5253.83333333333,-4875.18055555556,12,32.1666666666667,0,1,0,0,1,0
"680",292285114058,0,0,1,2,1,10,1,2,0,0,0,0,12,25.4166666666667,0,0,0,1,0,0
"681",292285114097,869.142857142857,0,1,1,1,10,1,2,40,13442.4,13442.4,-12316.6166666667,18,42,6.76750750432387,1,1,0,0,0
"682",292285114220,0,0,2,3,1,10,1,2,11.5833333333333,211.083333333333,311.083333333333,-293.493055555556,12,28.5833333333333,0,0,0,1,0,0
"683",292285114229,0,0,0,1,1,7.66666666666667,1,1.41666666666667,8.35,275.583333333333,275.583333333333,-190.784722222222,12,39.75,0,0,0,1,0,0
"684",292285114246,0,0,0,1,1,8,1,2,40,3927.66666666667,3927.66666666667,-3600.36111111111,12,48.6666666666667,0,1,0,0,1,0
"685",292285114284,0,0,1,0,0.75,10,1,1.75,0,0,0,34.75,18,37.3333333333333,0,0,0,1,0,0
"686",292285114505,0,0,1,2,1,8,1,2,0,0,0,0,12,29.9166666666667,0,0,0,1,0,0
"687",292285114565,0,0,0.5,0.5,1,8,1,2,19.9166666666667,130.458333333333,130.458333333333,-92.3958333333333,10.5,30.3333333333333,0,0,0,1,0,0
"688",292285114668,0,0,1,0,1,8,1,2,40,2340.08333333333,2340.08333333333,-2145.07638888889,12,33.5833333333333,0,1,0,0,1,0
"689",292285114964,869.142857142857,0,1,0,1,10,1,2,0,0,0,0,18,32.75,6.76750750432387,0,1,1,0,1
"690",292285138366,0,2,0,0,1,8,1,2,0,0,0,0.0833333333333333,14,27.5,0,0,0,1,0,0
"691",292285172116,0,0,1,1,0,6,1,1,28.35,957.75,957.75,-867.020833333333,13,43.5833333333333,0,1,0,0,1,0
"692",292285172162,0,0,0,1,0,6,1,1,20,664.708333333333,664.708333333333,-609.315972222222,5,35.75,0,0,0,1,0,0
"693",292285172431,0,1,2,0,0,6,1,1,28.025,1596.08333333333,1671.08333333333,-1538.07638888889,12,34.75,0,1,0,0,1,0
"694",292285209467,0,1,0,0,1,8,1,2,0,0,0,0,13,28.1666666666667,0,0,0,1,0,0
"695",292285209638,543.214285714286,0,0,1,1,10,1,2,48,5752.66666666667,5752.66666666667,-5252.44444444444,16,29.5,6.29750387507814,1,1,0,0,0
"696",292285209899,0,0,0,2,1,8,1,2,31,2340.08333333333,2340.08333333333,-2040.83333333333,18,37.3333333333333,0,1,0,0,1,0
"697",292285209988,0,0,0,1,1,10,1,2,0,0,0,0,5,30.5,0,0,0,1,0,0
"698",292285215899,0,0,0,1,1,8,1,2,21.6666666666667,947.416666666667,947.416666666667,-868.465277777778,12,38.5,0,1,0,0,1,0
"699",292285276061,651.857142857143,1,0,1,1,8,1,2,0,0,0,0,14,34.25,6.47982543187209,0,1,1,0,1
"700",292285276964,0,0,0,1,1,10,1,2,0,0,0,43.6666666666667,12,29.6666666666667,0,0,0,1,0,0
"701",292285285778,434.571428571429,2,0,0,1,10,1,2,0,0,0,0,16,31.5,6.07436032376392,0,1,1,0,1
"702",292285334301,0,1,1,0,1,10,1,2,4.5,145,145,-132.916666666667,12,21.5833333333333,0,0,0,1,0,0
"703",292285342267,0,0,0,3,0,6,1,1,0,0,0,29.25,16,37.6666666666667,0,0,0,1,0,0
"704",292285342568,543.214285714286,0,0,2,0,6,1,1,40,8857.25,8857.25,-7862.22916666667,18,41.5833333333333,6.29750387507814,1,1,0,0,0
"705",292285342773,0,1,0,0,0,6,1,1,42.7083333333333,4395.58333333333,4395.58333333333,-4029.20138888889,18,35.25,0,1,0,0,1,0
"706",292285342932,434.571428571429,0,2,1,0,6,1,1,29.1666666666667,1280.66666666667,1280.66666666667,-1173.94444444444,12,25.0833333333333,6.07436032376392,1,1,0,0,0
"707",292285344451,0,1,0,1,1,8,1,2,4,251.333333333333,251.333333333333,-180.388888888889,16,33.8333333333333,0,0,0,1,0,0
"708",292285344829,0,0,1,0,1,8,1,2,0,0,0,0,13,22,0,0,0,1,0,0
"709",292285406311,0,0,0,1,1,10,1,2,0,0,0,0,12,50.4166666666667,0,0,0,1,0,0
"710",292285406588,0,0,0,1,1,10,1,2,37.3333333333333,2407,2407,-2205,16,27.6666666666667,0,1,0,0,1,0
"711",292285408284,0,0,0,1,1,10,1,2,0,0,0,0,12,38.5,0,0,0,1,0,0
"712",292285408365,0,1,0,0,1,10,1,2,0,0,0,0,8,33.25,0,0,0,1,0,0
"713",292285418053,0,0,1,0,1,7.5,1,1.75,0,0,0,0,11,36.5833333333333,0,0,0,1,0,0
"714",292285418414,0,0.5,0.5,0.5,1,10,1,2,27.5,1062.08333333333,1062.08333333333,-973.576388888889,4,26.1666666666667,0,1,0,0,1,0
"715",292285418467,0,1,0,0,1,8,1,2,0.666666666666667,10,10,-9.16666666666667,14,20.5,0,0,0,1,0,0
"716",292285418851,0,1,0,0,1,8,1,2,0,0,0,1.5,12,26.4166666666667,0,0,0,1,0,0
"717",292285501730,0,0,0,1,0,6,1,1,10.9375,508.333333333333,508.333333333333,-458.388888888889,18,40.1666666666667,0,0,0,1,0,0
"718",292285552167,0,0,0,2,0,6,1,1,0,0,0,57.9166666666667,9,31.5833333333333,0,0,0,1,0,0
"719",292285552545,0,3,0,0,1,6,1,1,10,348.666666666667,348.666666666667,-275.694444444444,10,20.25,0,0,0,1,0,0
"720",292285552619,695.314285714286,0,1,1,1,6,1,1,0,0,0,0,10,23.5833333333333,6.54436395300966,0,1,1,0,1
"721",292285609730,869.142857142857,1,0,1,0,6,1,1,39.4375,1790.75,2490.75,-2341.52083333333,16,41.4166666666667,6.76750750432387,1,1,0,0,0
"722",292285609932,1738.28571428571,0,1,1,0,6,1,1,31.6666666666667,2269,2269,-2061.30555555556,12,28.9166666666667,7.46065468488382,1,1,0,0,0
"723",292285684388,0,0,0,1,1,8,1,2,36,3105.16666666667,3105.16666666667,-2821.40277777778,16,34.3333333333333,0,1,0,0,1,0
"724",292285860162,0,1,1,0,0,6,1,1,0,0,0,0.0833333333333333,16,34.4166666666667,0,0,0,1,0,0
"725",292285967003,0,2,0,0,1,8,1,2,0,0,0,0,12,26.1666666666667,0,0,0,1,0,0
"726",292285967081,869.142857142857,0,1,1,1,10,1,2,54.6666666666667,2655.5,2655.5,-2416.59722222222,13,31.5833333333333,6.76750750432387,1,1,0,0,0
"727",292285967098,0,0,0,1,1,10,1,2,0,0,0,35.5,8,41.25,0,0,0,1,0,0
"728",292285967125,260.742857142857,0,0,2,1,8,1,2,30,2088.83333333333,2088.83333333333,-1651.52777777778,12,34,5.56353469999793,1,1,0,0,0
"729",292285967179,0,0,0,1,1,8,1,2,50,4261.33333333333,4261.33333333333,-3905.88888888889,18,38.0833333333333,0,1,0,0,1,0
"730",292285967651,0,1,1,0,1,10,1,2,7.5,245,245,-223.076388888889,5,32.4166666666667,0,0,0,1,0,0
"731",292285967778,1086.42857142857,0,1,0,1,10,1,2,35,3313.58333333333,3313.58333333333,-3037.45138888889,18,30.1666666666667,6.99065105563808,1,1,0,0,0
"732",292285988431,0,0,1,0,0,6,1,1,0,0,0,0,12,27.5,0,0,0,1,0,0
"733",292285988458,0,1,1,0,0,6,1,1,0,0,0,0,12,34,0,0,0,1,0,0
"734",292285995058,0,0,0,2,1,10,1,2,24,2507.08333333333,2507.08333333333,-2298.15972222222,13,35.1666666666667,0,1,0,0,1,0
"735",292285995879,0,1,0,0,1,10,1,2,3.9375,126.916666666667,126.916666666667,-109.423611111111,13,36.75,0,0,0,1,0,0
"736",292285995966,0,0,1,2,1,8,1,2,0,0,0,0,12,35,0,0,0,1,0,0
"737",292359046061,869.142857142857,0,2,0,1,8,1,2,45,3910.83333333333,3910.83333333333,-3584.84722222222,14,28.1666666666667,6.76750750432387,1,1,0,0,0
"738",292359068018,0,0,1,0,1,8,1,2,0,0,0,0,14,25.5833333333333,0,0,0,1,0,0
"739",292359276751,0,1,0,0,1,8,1,2,36.6666666666667,2121.16666666667,2121.16666666667,-1944.40277777778,16,32.8333333333333,0,1,0,0,1,0
"740",292359334160,0,0,0,1,1,8,1,2,36,5849.58333333333,5849.58333333333,-5362.11805555556,16,39.6666666666667,0,1,0,0,1,0
"741",292359334198,0,2,0,0,1,8,1,2,40,2966.33333333333,2966.33333333333,-2718.80555555556,16,24.0833333333333,0,1,0,0,1,0
"742",292359344018,0,1,0,0,1,8,1,2,38,2824.75,2824.75,-2566.4375,14,23.25,0,1,0,0,1,0
"743",292359344552,0,0,0,1,1,8,1,2,0,0,0,0,16,42.8333333333333,0,0,0,1,0,0
"744",292359406198,43.4571428571429,0,0,2,1,8,1,2,0,0,0,3.08333333333333,13,47.1666666666667,3.77177523076988,0,1,1,0,1
"745",292359408160,0,0,0,1,1,8,1,2,48,2000,4000,-3833.33333333333,9,44.9166666666667,0,1,0,0,1,0
"746",292359408198,0,0,0,1,1,8,1,2,0,0,0,0.0833333333333333,13,44.6666666666667,0,0,0,1,0,0
"747",292359408318,0,0,1,0,1,8,1,2,0,0,0,36.3333333333333,4,42.3333333333333,0,0,0,1,0,0
"748",292359408552,651.857142857143,0,0,1,1,8,1,2,40,1914.5,2114.5,-1938.29166666667,13,31.3333333333333,6.47982543187209,1,1,0,0,0
"749",292359418198,217.285714285714,0,1,1,1,8,1,2,0,0,0,0,16,38.9166666666667,5.38121314320398,0,1,1,0,1
"750",292359995061,0,0,1,1,1,8,1,2,0,0,0,0,12,35.0833333333333,0,0,0,1,0,0
"751",292418136444,0,0,0,3,0,8,1,1,0,0,0,76.4166666666667,13,36.0833333333333,0,0,0,1,0,0
"752",292418552071,0,0,1,0,1,8,1,1,40,4011,4011,-3676.75,18,30.75,0,1,0,0,1,0
"753",292552046189,869.142857142857,1,0,0,1,8,1,2,18.75,2626.91666666667,2626.91666666667,-2408.00694444444,18,32.0833333333333,6.76750750432387,0,1,1,0,1
"754",292552068671,0,0,1,1,1,8,1,2,35,1186.08333333333,1286.08333333333,-1187.15972222222,16,36.0833333333333,0,1,0,0,1,0
"755",292552068784,265.088571428571,0,0,1,1,8,1,2,37,4304.75,4304.75,-3933.26388888889,12,41.1666666666667,5.58006400194914,1,1,0,0,0
"756",292552334018,0,1,1,0,1,8,1,2,40,5013.75,5013.75,-4595.85416666667,16,32.5833333333333,0,1,0,0,1,0
"757",292552334671,173.828571428571,1,1,0,1,8,1,2,0,0,0,0,16,33.0833333333333,5.15806959188977,0,1,1,0,1
"758",292552406388,0,1,0,0,1,8,1,2,12.2916666666667,390.833333333333,641.416666666667,-608.847222222222,13,21,0,0,0,1,0,0
"759",292552406829,0,0.5,0,0.5,1,8,1,2,20,1662.41666666667,1662.41666666667,-1523.84027777778,11.5,31.6666666666667,0,0,0,1,0,0
"760",292552418127,0,0,0,1,1,8,1,2,29.1666666666667,1662,1662,-1515.16666666667,14,41.25,0,1,0,0,1,0
"761",292552684127,738.771428571429,0,1,1,1,8,1,2,31,1885.83333333333,1885.83333333333,-1728.68055555556,12,25.1666666666667,6.6049885748261,1,1,0,0,0
"762",292552684195,0,0,0,1,1,8,1,2,21.3333333333333,796.333333333333,796.333333333333,-729.972222222222,13,45.5,0,1,0,0,1,0
"763",292552995085,738.771428571429,0,1,0,1,8,1,2,31,1200,2400,-2300,12,38,6.6049885748261,1,1,0,0,0
"764",292555046245,108.642857142857,0,0.5,0.5,0,6,1,1,47,2400.70833333333,2400.70833333333,-2196.94791666667,12,29.1666666666667,4.68806596264403,1,1,0,0,0
"765",292555684550,217.285714285714,0.5,1.5,0,0,6,1,1,20,695.125,695.125,-637.197916666667,10,30.5833333333333,5.38121314320398,0,1,1,0,1
"766",292688046198,0,1,1,1,1,8,1,2,10,608.333333333333,608.333333333333,-557.638888888889,14,27.75,0,0,0,1,0,0
"767",292688068318,0,1,0,0,1,8,1,2,0,0,0,0,12,22,0,0,0,1,0,0
"768",292688334018,0,0,0,1,1,8,1,2,12,745.5,745.5,-662.534722222222,16,31.5,0,0,0,1,0,0
"769",292688334160,0,0,0,1,1,8,1,2,40,1169.75,1169.75,-1002.85416666667,12,33.3333333333333,0,1,0,0,1,0
"770",292688344784,0,0,2,1,1,8,1,2,40,2924.91666666667,2924.91666666667,-2518.67361111111,14,41.25,0,1,0,0,1,0
"771",292688406018,0,1,0,0,1,8,1,2,40,2954.41666666667,2954.41666666667,-2708.21527777778,13,20.6666666666667,0,1,0,0,1,0
"772",292688418552,0,0,0,1,1,8,1,2,0,0,0,0.0833333333333333,13,36.75,0,0,0,1,0,0
"773",292816068195,0,0,0,1,1,8,1,2,35,2768.5,3568.5,-3304.45833333333,12,40.1666666666667,0,1,0,0,1,0
"774",292816068232,0,0,0,1,1,8,1,2,20,1303.91666666667,1303.91666666667,-1195.25694444444,7,38,0,0,0,1,0,0
"775",292816276534,0,0,1,1,1,8,1,2,31.4583333333333,2088.83333333333,2088.83333333333,-1914.76388888889,12,30.75,0,1,0,0,1,0
"776",292816334451,0,0,1,0,1,8,1,2,0,0,0,0,12,34.25,0,0,0,1,0,0
"777",292816334534,434.571428571429,0,0,1,1,8,1,2,48,7403.83333333333,7453.83333333333,-6836.84722222222,16,35.25,6.07436032376392,1,1,0,0,0
"778",292816406935,130.371428571429,1,0,0,1,8,1,2,42.6666666666667,7380,9946.66666666667,-9331.5,16,31.8333333333333,4.87038751943799,1,1,0,0,0
"779",292816408127,0,0,0,1,1,8,1,2,40,2342,2418.66666666667,-2201.27777777778,12,36.3333333333333,0,1,0,0,1,0
"780",292816408534,162.964285714286,0.5,0,0.5,1,8,1,2,40,2874.375,2874.375,-2634.76041666667,14,32.8333333333333,5.0935310707522,1,1,0,0,0
"781",292816684127,0,1,0,0,1,8,1,2,36.9583333333333,2506.33333333333,2523,-2314.13888888889,12,23,0,1,0,0,1,0
"782",292860023161,434.571428571429,1,0,1,1,6.5,1,1.25,45,2159.25,2159.25,-1979.3125,8,23.1666666666667,6.07436032376392,1,1,0,0,0
"783",292860023310,0,1,0,0,1,7.66666666666667,1,1.66666666666667,0,0,0,65.2777777777778,12,22.5,0,0,0,1,0,0
"784",292860023346,0,0,1,0,1,10,1,2,40,1912.25,1912.25,-1752.89583333333,12,22.8333333333333,0,1,0,0,1,0
"785",292860023383,0,1,1,1,1,8,1,2,0,0,0,14.3333333333333,13,46.1666666666667,0,0,0,1,0,0
"786",292860023851,0,1,0,0,1,8,1,2,14.5,555,555,-508.75,12,21.5,0,0,0,1,0,0
"787",292860034510,0,0,0,1,1,8,1,2,40.3125,1262.33333333333,1262.33333333333,-1157.13888888889,12,39.25,0,1,0,0,1,0
"788",292860046301,0,1,0,0,1,7.91666666666667,1,1.58333333333333,9.83333333333333,2407.75,3907.75,-3568.1875,16,28.25,0,0,0,1,0,0
"789",292860046363,0,0,1,0,1,8,1,2,0,0,0,0.0833333333333333,5,36.5833333333333,0,0,0,1,0,0
"790",292860046467,0,0,0,2,1,8,1,2,10,434.75,434.75,-398.520833333333,12,29.6666666666667,0,0,0,1,0,0
"791",292860046638,0,0,1,2,1,10,1,2,0,0,0,0,13,41.5833333333333,0,0,0,1,0,0
"792",292860057071,543.214285714286,0,1,0,1,8,1,1,34.1666666666667,2583.75,2583.75,-2368.4375,18,27.6666666666667,6.29750387507814,1,1,0,0,0
"793",292860057386,0,0,0,1,1,10,1,2,40,6518.08333333333,6518.08333333333,-5974.15972222222,18,46.8333333333333,0,1,0,0,1,0
"794",292860057538,0,1,1,0,0,8,1,1,0,0,0,0,14,27.0833333333333,0,0,0,1,0,0
"795",292860057844,130.371428571429,0,0,2,0,6,1,1,40,7203.25,7203.25,-6590.5625,18,35.9166666666667,4.87038751943799,1,1,0,0,0
"796",292860057882,2085.94285714286,0,1,1,1,8,1,1,40,3844,3844,-3523.5,14,32.4166666666667,7.64297624167777,1,1,0,0,0
"797",292860068097,0,0,0,2,1,10,1,2,40,19469.6666666667,19469.6666666667,-17707.6111111111,16,40.75,0,1,0,0,1,0
"798",292860068486,0,0,1,1,1,10,1,2,40,3676.5,3676.5,-3370.125,16,45.5,0,1,0,0,1,0
"799",292860068505,0,1,0,1,0,8,1,2,20,1129.875,1129.875,-1035.63541666667,12.5,27.4166666666667,0,0,0,1,0,0
"800",292860068851,0,0,0,1,1,8,1,2,40,3509.83333333333,3509.83333333333,-3217.34722222222,12,32.1666666666667,0,1,0,0,1,0
"801",292860068966,521.485714285714,1,1,0,1,8,1,2,32.6041666666667,2252.66666666667,2319.33333333333,-2131.61111111111,13,26.6666666666667,6.25668188055788,1,1,0,0,0
"802",292860086705,325.928571428571,0,1,0,0,6,1,1,29.1666666666667,1450.58333333333,1453.91666666667,-1304.53472222222,12,24.4166666666667,5.78667825131214,1,1,0,0,0
"803",292860086773,0,0,0,1,0,6,1,1,0,0,0,58.3333333333333,9,42.75,0,0,0,1,0,0
"804",292860086804,0,0,0,3,0,6,1,1,54.4166666666667,50.6666666666667,50.6666666666667,-60.2777777777778,16,43.5,0,1,0,0,1,0
"805",292860092229,0,0,0,2,1,10,1,2,0,0,0,0,14,43.25,0,0,0,1,0,0
"806",292860092240,0,0,1,2,0,6,1,1,0,0,0,0,13,38.75,0,0,0,1,0,0
"807",292860092301,1303.71428571429,1,0,0,1,10,1,2,33.5416666666667,5782.83333333333,5782.83333333333,-5300.93055555556,18,40,7.17297261243203,1,1,0,0,0
"808",292860092414,312.891428571429,0,1,0,1,10,1,2,40.3333333333333,8634.83333333333,8634.83333333333,-7880.51388888889,16,41.5833333333333,5.74585625679189,1,1,0,0,0
"809",292860092582,0,0,0,1,1,10,1,2,38,1486.41666666667,1486.41666666667,-1362.54861111111,8,40.3333333333333,0,1,0,0,1,0
"810",292860092588,0,0,1,0,1,10,1,2,20,869.166666666667,869.166666666667,-796.736111111111,11,32.0833333333333,0,0,0,1,0,0
"811",292860092596,0,0,0,2,0,6,1,1,40,2088.83333333333,2088.83333333333,-1910.26388888889,12,33.25,0,1,0,0,1,0
"812",292860092619,0,0,0,1,1,6,1,1,13.4375,818.083333333333,818.083333333333,-749.909722222222,12,45.1666666666667,0,0,0,1,0,0
"813",292860092622,0,0,0,1,0,6,1,1,0,0,0,0,13,35.6666666666667,0,0,0,1,0,0
"814",292860092692,0,0,0,1,0,6,1,1,44,5095.91666666667,5595.91666666667,-5171.17361111111,18,39,0,1,0,0,1,0
"815",292860092891,173.828571428571,0,2,1,1,10,1,2,24,0,0,90.5069444444444,7,26.1666666666667,5.15806959188977,1,1,0,0,0
"816",292860092932,1086.42857142857,0,1,0,0,6,1,1,63.1666666666667,8414.58333333333,13081.25,-12379.7847222222,16,29.25,6.99065105563808,1,1,0,0,0
"817",292860098797,0,0,2,1,1,10,1,2,0,0,0,0,8,29.8333333333333,0,0,0,1,0,0
"818",292860098898,0,2,0,1,1,10,1,2,0,0,0,0,13,25.8333333333333,0,0,0,1,0,0
"819",292860101210,0,0.5,0,0.5,1,10,1,2,25,1500,3000,-2875,14,38.8333333333333,0,1,0,0,1,0
"820",292860101566,0,0,1,1,1,10,1,2,40,2255.83333333333,2255.83333333333,-2065.76388888889,16,32.5833333333333,0,1,0,0,1,0
"821",292860101582,0,1,0,2,1,10,1,2,16.6666666666667,840.666666666667,840.666666666667,-770.611111111111,12,24,0,0,0,1,0,0
"822",292860101730,0,0,1,0,0,6,1,1,0,0,0,0.694444444444445,12,32.3333333333333,0,0,0,1,0,0
"823",292860101883,0,1,0,1,1,10,1,2,0,0,0,0,8,29.6666666666667,0,0,0,1,0,0
"824",292860101898,0,1,0,2,1,10,1,2,40,1477.5,1477.5,-1354.375,12,23.8333333333333,0,1,0,0,1,0
"825",292860101919,0,1,0,0,0,6,1,1,40,900,1800,-1703.33333333333,13,22.9166666666667,0,1,0,0,1,0
"826",292860114477,0,0,0,1,0,6,1,1,0,0,424,-388.666666666667,11,36.8333333333333,0,0,0,1,0,0
"827",292860114502,2750.83714285714,1,0,0,0,6,1,1,40,7436.41666666667,7436.41666666667,-6816.71527777778,21,30.75,7.91966055992001,1,1,0,0,0
"828",292860126110,764.845714285714,1,1,0,1,8,1,1,0,0,0,2.16666666666667,16,22.6666666666667,6.63967413281398,0,1,1,0,1
"829",292860136018,0,1,0,0,1,8,1,2,0,0,0,0,18,24,0,0,0,1,0,0
"830",292860136061,0,0,0,1,1,8,1,2,40,1564.16666666667,1564.16666666667,-1425.48611111111,12,25.75,0,1,0,0,1,0
"831",292860136297,0,1,0,1,0,6,1,1,40,6099.83333333333,6099.83333333333,-5591.34722222222,16,33.0833333333333,0,1,0,0,1,0
"832",292860136383,0,0,1,1,0,8,1,2,0,0,0,0,10,27.8333333333333,0,0,0,1,0,0
"833",292860136394,434.571428571429,0,3,0,1,10,1,2,0,0,0,0,14,43.9166666666667,6.07436032376392,0,1,1,0,1
"834",292860136477,0,2,0,0,0,6,1,1,0,0,0,0,12,21.6666666666667,0,0,0,1,0,0
"835",292860136522,0,0,0,1,1,8,1,1,40,3258.58333333333,3258.58333333333,-2952.36805555556,13,37.1666666666667,0,1,0,0,1,0
"836",292860136705,325.928571428571,0,1,2,0.5,6,1,1,35.6166666666667,4480.25,4480.25,-4106.89583333333,18,39.8333333333333,5.78667825131214,1,1,0,0,0
"837",292860136751,0,0,0,1,1,8,1,2,0,0,0,0,12,33.1666666666667,0,0,0,1,0,0
"838",292860136778,0,0,0,1,1,10,1,2,0,0,0,0,16,47.1666666666667,0,0,0,1,0,0
"839",292860136820,0,0,0,1,1,8,1,1,32,1060.58333333333,1060.58333333333,-959.368055555556,12,30.75,0,1,0,0,1,0
"840",292860136891,260.742857142857,0,0,1,1,10,1,2,27,1783.08333333333,2063.08333333333,-1868.77083333333,12,35.4166666666667,5.56353469999793,1,1,0,0,0
"841",292860136988,1303.71428571429,0,1,0,1,10,1,2,40,7342.91666666667,7592.91666666667,-6979.92361111111,18,29.4166666666667,7.17297261243203,1,1,0,0,0
"842",292860138018,0,0,1,0.5,0,8,1,2,20,225,250,-212.5,10,33.5,0,0,0,1,0,0
"843",292860138098,0,0,0,2,1,10,1,2,35,6124.16666666667,6124.16666666667,-5613.73611111111,14,40.4166666666667,0,1,0,0,1,0
"844",292860138198,0,0,0,2,0,8,1,2,0,0,1267,-1161.41666666667,13,50.0833333333333,0,0,0,1,0,0
"845",292860138210,869.142857142857,0,1,2,1,10,1,2,40,6266.83333333333,6266.83333333333,-5744.43055555555,16,40.6666666666667,6.76750750432387,1,1,0,0,0
"846",292860138497,0,0,0,1,1,10,1,2,18.4166666666667,802.5,802.5,-735.625,12,35.9166666666667,0,0,0,1,0,0
"847",292860138518,0,0,0,1,1,10,1,2,0,0,0,4.16666666666667,12,38.9166666666667,0,0,0,1,0,0
"848",292860172120,0,1,0,1,1,10,1,2,3.125,172.083333333333,238.75,-224.409722222222,13,33.1666666666667,0,0,0,1,0,0
"849",292860172167,0,1,0,0,0,6,1,1,0,0,0,0,12,26,0,0,0,1,0,0
"850",292860172346,0,0,0,1,1,10,1,2,0,0,0,0,16,39.5833333333333,0,0,0,1,0,0
"851",292860172466,0,1,0,1,1,10,1,2,0,0,0,0,12,37.1666666666667,0,0,0,1,0,0
"852",292860172501,0,0,1,1,1,10,1,2,0,0,0,0.5,18,36.0833333333333,0,0,0,1,0,0
"853",292860172538,173.828571428571,1,1,0,0,8,1,1,42,2231.41666666667,2231.41666666667,-2045.46527777778,13,25.4166666666667,5.15806959188977,1,1,0,0,0
"854",292860185801,0,0,0,2,1,10,1,2,0,0,0,0,12,39.3333333333333,0,0,0,1,0,0
"855",292860199167,0,0,0,2,0,6,1,1,40,3775.5,3775.5,-3460.20833333333,18,37.5833333333333,0,1,0,0,1,0
"856",292860199431,0,1,1,1,0,6,1,1,10,0,0,73.0972222222222,14,32.25,0,0,0,1,0,0
"857",292860199477,0,1,0,0,0,6,1,1,0,0,0,61.8611111111111,12,31.6666666666667,0,0,0,1,0,0
"858",292860199695,0,0,0,3,1,10,1,2,18.6666666666667,746.5,746.5,-670.868055555556,12,30.4166666666667,0,0,0,1,0,0
"859",292860199828,0,0,1,0,0,6,1,1,0,0,0,0,9,20.4166666666667,0,0,0,1,0,0
